index,axis-0,axis-1,axis-2
276.0,21.0,37.714600211060734,102.26260860445102
277.0,21.0,28.639956959509078,90.81127307273105
278.0,21.0,23.022320660929513,91.67552460492044
279.0,21.0,34.041530323527965,91.45946167035967
280.0,21.0,19.349250773396697,99.45379024910757
281.0,21.0,24.9668870719763,55.16088866415302
282.0,21.0,34.47365619264947,53.216322253106235
283.0,21.0,8.330041110798252,8.923420668151698
284.0,21.0,12.435236867452577,12.38042762112376
285.0,21.0,18.91712490427519,18.862315657946375
286.0,21.0,28.423894024948357,1.5772808930860651
287.0,21.0,36.2021596691355,5.250350780618881
288.0,21.0,48.30168400453772,7.41098012622642
289.0,22.0,98.21222188807182,44.573804870676085
290.0,22.0,89.78576744020242,46.30230834716211
291.0,22.0,93.24277439317444,65.74797245762996
292.0,22.0,92.37852265493142,72.66198636357409
293.0,22.0,82.22356473057599,72.87804929813484
294.0,22.0,101.23710297192235,54.51269986047076
295.0,22.0,105.34229872857668,53.864511056788494
296.0,22.0,144.66575281863388,68.34072767235901
297.0,22.0,143.5854381458301,76.98324505478915
298.0,22.0,131.9180396795494,59.4821473553681
299.0,22.0,137.75173891268977,63.58734311202242
300.0,22.0,126.30040338096981,55.16088866415302
301.0,22.0,106.20655046681969,48.2468747582089
302.0,22.0,112.90450143820307,50.83962997293794
303.0,22.0,41.38767009859349,82.38481841880801
304.0,22.0,47.437432266294586,86.05788830634081
305.0,22.0,19.349251185504038,99.45379035213439
306.0,22.0,26.479328026008915,91.24339883882574
307.0,22.0,19.349251185504038,119.979769135406
308.0,22.0,8.546104457466349,97.94134981020912
309.0,22.0,2.7124052243259964,93.18796524987253
310.0,22.0,83.08781646881909,53.21632204705256
311.0,22.0,89.35364177713461,81.520567298726
312.0,22.0,18.484999035153685,93.62009080991355
313.0,22.0,34.90578206177098,78.71174832522152
314.0,22.0,52.19081682663129,65.7479722515763
315.0,23.0,95.83552960790354,53.21632204705256
316.0,23.0,91.08214504756695,54.08057378529557
317.0,23.0,95.40340373878203,60.13033595299668
318.0,23.0,133.21441728691394,59.91427301843593
319.0,23.0,135.37504663252147,56.025140196342356
320.0,23.0,48.94987301427365,81.73662940907207
321.0,23.0,43.76436258481556,95.34859428639956
322.0,23.0,61.26546028423662,90.16308385694147
323.0,23.0,26.479327819955248,91.02733559518448
324.0,23.0,20.213502717693384,98.15741243568937
325.0,23.0,15.892244026478311,94.2682796135958
326.0,23.0,10.70673359702022,88.86670624957695
327.0,23.0,2.712405018272326,92.53977613710977
328.0,23.0,25.182950212590722,49.97537802864126
329.0,23.0,67.96341125561999,59.26608421475366
330.0,23.0,72.5007328813958,65.53190931701553
331.0,23.0,78.33443211453617,55.59301432722086
332.0,23.0,83.73600547855501,58.40183247651065
333.0,23.0,107.07080248838656,67.90860159718382
334.0,23.0,36.634285538257004,99.02166448301288
335.0,23.0,37.71460021106077,69.63710538275036
336.0,23.0,80.06293538496853,45.43805722708011
337.0,23.0,90.86608211300624,82.60088114731508
338.0,23.0,120.46670414782947,68.77285333542684
339.0,23.0,152.44401846282108,72.01379766291865
340.0,23.0,124.13977403536231,54.9448258326191
341.0,24.0,101.66922884104397,51.919944645741715
342.0,24.0,96.05159254246436,53.00025931854548
343.0,24.0,107.28686513962357,55.16088866415302
344.0,24.0,96.26765547702513,61.21065083185413
345.0,24.0,107.93505394330585,67.04435006499449
346.0,24.0,95.83552960790364,74.17442690549937
347.0,24.0,83.51994233794068,76.11899331654615
348.0,24.0,113.7687531764462,62.93915430834016
349.0,24.0,119.3863894750258,61.64277670097564
350.0,24.0,112.47237556908166,48.03081182364814
351.0,24.0,115.71331958749296,51.919944645741715
352.0,24.0,117.87394893310051,54.51269986047076
353.0,24.0,122.84339642799785,52.78419638398473
354.0,24.0,128.46103272657746,59.4821473553681
355.0,24.0,85.4645087489875,122.14039837798673
356.0,24.0,98.42828482263273,122.78858718166899
357.0,24.0,102.3174176447263,118.46732849045391
358.0,24.0,107.71899100874515,120.84402077062221
359.0,24.0,115.49725665293228,122.78858718166899
360.0,24.0,164.5435427982234,96.64497209981778
361.0,24.0,146.82638216424155,91.24339873579893
362.0,24.0,132.5662284832318,82.38481841880802
363.0,24.0,101.45316590648322,44.78986780523684
364.0,24.0,69.69191452605241,61.426713766414885
365.0,24.0,72.28466974078147,66.39616126131223
366.0,24.0,35.95454758559534,92.21981537735653
367.0,24.0,42.71864462462246,97.29288815662687
368.0,24.0,37.64557184535212,111.0626571289321
369.0,24.0,47.79171740389281,85.21414344407843
370.0,24.0,23.151078190293997,94.8771392141172
371.0,24.0,15.420681574262996,90.52879111759975
372.0,24.0,152.1520717203113,72.65224894302806
373.0,24.0,154.08467087431907,69.2702004235145
374.0,24.0,159.15774365358942,72.41067404877708
375.0,25.0,66.39298472198496,89.3209166463449
376.0,25.0,59.870462577208805,88.59619196359199
377.0,25.0,45.859118710652616,95.11871410836814
378.0,25.0,36.437697834864835,93.18611495436039
379.0,25.0,72.91550686676112,54.05098208570345
380.0,25.0,82.3369277425489,55.2588565569583
381.0,25.0,86.2021260505644,57.67460549946799
382.0,25.0,88.85944988732506,50.18578377768795
383.0,25.0,89.34259967582699,45.83743568117052
384.0,25.0,95.62354692635219,43.42168673866083
385.0,25.0,102.38764396537931,46.32058546967245
386.0,25.0,107.21914185039869,43.42168673866083
387.0,25.0,165.6802648768305,96.80973836812493
388.0,25.0,33.5387991038532,78.933196423937
389.0,25.0,38.370296988872575,73.13539896191375
390.0,25.0,6.965560736246615,93.6692649732461
391.0,25.0,165.43868998257938,96.32658881000675
392.0,25.0,113.98323750712309,50.66893379657366
393.0,27.0,110.35961593642881,47.5284599409273
394.0,27.0,94.1740980216139,46.80373525817439
395.0,27.0,86.20212651133193,46.80373525817439
396.0,27.0,101.179769954892,46.80373525817439
397.0,27.0,118.33158744671077,53.56783229720151
398.0,27.0,133.5508057845218,83.03996939581971
399.0,27.0,158.67459478662255,67.09602637525578
400.0,27.0,157.22514542111674,95.36028900261913
401.0,27.0,125.0956844857379,123.86612652423344
402.0,27.0,95.62354738711971,108.16375839792047
403.0,27.0,106.97756741691525,116.37730480245341
404.0,27.0,58.662588566721496,87.62989238658812
405.0,27.0,32.3309250933659,110.57950734043015
406.0,27.0,101.17976811182193,101.39966112850956
407.0,27.0,178.00058448362992,95.36028923300289
408.0,27.0,183.31523215715123,99.46706243526936
409.0,27.0,147.80372454532912,120.48407823510364
410.0,27.0,136.20812962128258,115.89415524433524
411.0,27.0,157.94986826079966,113.71998119607653
412.0,27.0,72.67393243327768,72.89382406766279
413.0,28.0,130.6519052104401,89.0793419824777
414.0,28.0,134.5171035184556,106.23115947429648
415.0,28.0,136.9328524609653,115.41100545583329
416.0,28.0,144.6632490769963,109.1300582053081
417.0,28.0,95.86512043830055,46.80373548855816
418.0,28.0,102.14606768882575,50.18578400807172
419.0,28.0,115.91583666113098,68.54547597114535
420.0,28.0,27.98257647848498,108.64690841680617
421.0,28.0,33.05564925775532,117.58517950409201
422.0,28.0,37.8871471427747,111.5458071478178
423.0,28.0,36.679272671519854,98.25918796401452
424.0,28.0,20.493754756704945,111.30423225356682
425.0,28.0,95.86512228137076,108.16375862830422
426.0,28.0,99.00559590663337,121.93352760060945
427.0,29.0,103.8370919485825,50.66893379657367
428.0,29.0,109.87646430485671,90.52879134798351
429.0,29.0,112.05063835311543,113.23683140757458
430.0,29.0,117.6068609208877,114.92785566733137
431.0,29.0,27.499426286811442,108.88848308067337
432.0,29.0,35.22982290284244,118.06832906221018
433.0,29.0,40.54447057636376,108.6469081864224
434.0,29.0,35.22982290284244,99.46706220488558
435.0,29.0,41.7523450476186,94.39398942561525
436.0,29.0,134.51710351845523,105.7480094554108
437.0,29.0,154.32624484703462,122.89982694722957
438.0,29.0,154.32624484703476,77.96689661654938
439.0,29.0,159.15774273205403,107.68060860941854
440.0,29.0,179.9331836376374,93.1861149543604
441.0,29.0,152.87679548152883,114.68628054269664
442.0,29.0,164.7139652998263,117.10202948520633
443.0,29.0,133.3092290472004,95.6018638968701
444.0,29.0,100.45504342906855,123.14140184148054
445.0,30.0,28.46572494228028,108.16375816753668
446.0,30.0,10.106032979206642,108.88848285028959
447.0,30.0,17.111704912484647,98.7423372917489
448.0,30.0,35.47139687555828,107.92218327328571
449.0,30.0,140.79805076898035,76.27587235679259
450.0,30.0,142.24750013448613,81.5905200303139
451.0,30.0,148.52844738501167,61.05665378859778
452.0,30.0,118.09001070938959,54.77570653807259
453.0,30.0,161.81506656881493,87.87146705045532
454.0,30.0,151.18577122177228,89.5624913102121
455.0,31.0,134.5171035184555,58.64090507647186
456.0,31.0,144.90482397124717,57.67460549946799
457.0,31.0,50.20746726793759,76.51744702065977
458.0,31.0,39.09502213239303,77.72532149191463
459.0,31.0,37.88714766113818,96.80973813774116
460.0,31.0,88.85944850502241,116.13572967781866
461.0,31.0,95.62354554404955,121.208802457089
462.0,31.0,146.83742312525473,105.748009225027
463.0,31.0,156.25884400104252,109.13005774454057
464.0,31.0,154.56781974128575,114.44470541806189
465.0,31.0,145.87112354825086,111.54580668705026
466.0,31.0,140.7980507689805,120.24250288008514
467.0,31.0,133.79237883570246,99.70863686875279
468.0,31.0,178.96688406063373,95.60186389687009
469.0,31.0,166.8881393480853,108.40533329217143
470.0,31.0,179.45003384913574,104.05698519565401
471.0,31.0,103.5955188974017,58.88247974033905
472.0,32.0,178.24215937788085,81.3489453664467
473.0,32.0,152.63522058727818,75.30957301017247
474.0,32.0,98.76401916931215,60.81507935511435
475.0,32.0,67.11770986550547,63.71397785574221
476.0,32.0,134.0339555730239,109.61320776342627
477.0,32.0,142.97222666030973,112.02895670593597
478.0,32.0,122.19678575472642,123.14140184148053
479.0,32.0,115.91583850420123,123.14140184148053
480.0,32.0,192.49507813868803,115.16943010081478
481.0,32.0,114.70796357217871,61.05665401898155
482.0,32.0,39.09502028932286,78.69162129930227
483.0,32.0,43.20179349158933,101.6412362531443
484.0,32.0,172.92751170435955,72.41067427916086
485.0,32.0,178.0005844836299,75.30957301017249
486.0,33.0,128.96088279375337,107.43903348478378
487.0,33.0,127.75300832249853,112.27053136980317
488.0,33.0,142.48907687180764,107.68060837903475
489.0,33.0,167.6128640308383,75.79272233790687
490.0,33.0,177.759009589379,74.58484786665203
491.0,33.0,196.36027644670358,109.13005774454055
492.0,33.0,189.83775430192742,113.96155562955994
493.0,33.0,185.00625641690806,120.24250288008514
494.0,33.0,101.90449279457475,62.02295336560166
495.0,33.0,171.96121212735568,70.23649977013459
496.0,33.0,111.80906345886449,76.51744702065979
497.0,33.0,115.43268687262902,61.78137847135069
498.0,33.0,150.70262143327045,67.09602614487201
499.0,33.0,170.9949125503518,82.55681937693402
500.0,33.0,43.20179481629601,108.88848285028959
501.0,33.0,181.14105810889248,102.36596070551344
502.0,33.0,199.7423249662171,111.54580668705024
503.0,33.0,186.93885557091573,85.6972930021966
504.0,34.0,200.22547475471902,111.30423202318306
505.0,34.0,168.57916360784213,117.58517927370825
506.0,34.0,198.53445049496224,98.74233752213269
507.0,34.0,194.1861023984448,91.49509069460362
508.0,34.0,175.10168575261827,75.79272256829064
509.0,34.0,184.76468152265704,62.26452849023639
510.0,34.0,164.7139652998266,85.69729323258036
511.0,34.0,132.3429294701968,107.43903394555133
512.0,34.0,129.68560563343613,111.30423225356684
513.0,34.0,124.6125328541658,112.75368161907265
514.0,34.0,143.9385243942433,108.88848331105714
515.0,34.0,141.76435034598458,112.02895693631974
516.0,34.0,149.97789675051752,104.29856032028874
517.0,34.0,148.28687249076074,111.54580714781781
518.0,34.0,144.18009928849426,103.81541053178681
519.0,34.0,102.87079329311368,66.61287635637007
520.0,34.0,165.92183977108147,50.6689335661899
521.0,34.0,181.62420789739414,92.4613902716075
522.0,34.0,39.095021671625545,108.16375839792047
523.0,35.0,163.37724761629792,85.48246875811982
524.0,35.0,167.95294721321144,87.09742155703049
525.0,35.0,177.1043464070385,83.86751595920916
526.0,35.0,131.61650923772146,100.55536154795266
527.0,35.0,137.80716163354566,105.66937874450308
528.0,35.0,140.76790843154848,113.2058251394195
529.0,35.0,182.21836360358878,100.28620274813422
530.0,35.0,71.05577927857195,99.74788489180747
531.0,35.0,41.98662889818007,103.51610808926567
532.0,35.0,45.48569329581983,114.28246008200341
533.0,35.0,183.83331640249963,78.48433893608097
534.0,35.0,164.18472401575332,51.56845895423663
535.0,35.0,164.45388281557175,58.29742894969772
536.0,35.0,199.7136855917878,121.011429307395
537.0,36.0,138.88379683281966,97.59461474994977
538.0,36.0,195.13798599487433,89.51985075539646
539.0,36.0,189.75480999850546,82.79088075993539
540.0,36.0,176.83518760722018,76.0619107644743
541.0,36.0,163.377247616298,73.37032276628987
542.0,36.0,167.14547081375622,49.14603078262998
543.0,36.0,43.8707425504279,108.36096648599765
544.0,36.0,74.01652813009355,101.63199649053658
545.0,36.0,137.26884403390903,115.08993571138923
546.0,36.0,147.49687842700988,117.24320610993678
547.0,36.0,153.9566896226525,116.43572971048145
548.0,36.0,142.6520200302779,111.05255371411259
549.0,36.0,130.8090328382664,103.24694851937774
550.0,36.0,189.21649239886858,116.16657091066301
551.0,36.0,164.18472401575337,118.31984130921056
552.0,36.0,144.6379412764474,103.22993449368165
553.0,36.0,149.56612473964088,67.78142702654524
554.0,36.0,89.21985009801456,69.25578173723643
555.0,37.0,169.5054935525025,74.86472087381934
556.0,37.0,161.91629193639216,78.6593216818745
557.0,37.0,161.64524902153107,90.3141670209011
558.0,37.0,172.4869656159744,103.86631276395526
559.0,37.0,185.22598261444534,112.26864312464886
560.0,37.0,198.7781283574995,121.2130593150646
561.0,37.0,196.8808279534719,89.50103827631784
562.0,37.0,186.0391113590286,82.45392248992968
563.0,37.0,157.03751946889264,100.0717119559001
564.0,37.0,42.92845438026983,110.64238666942903
565.0,37.0,160.5610773620867,114.16594352867645
566.0,37.0,177.63678099833513,91.12729576548436
567.0,37.0,173.30009436055738,123.38140263395331
568.0,37.0,49.7045272517969,107.11882877623492
569.0,37.0,152.42978991625424,114.70803039234528
570.0,38.0,159.6325933333683,100.4620676262858
571.0,38.0,192.65229035150037,101.46266450562314
572.0,38.0,203.40870680437672,103.46385826429781
573.0,38.0,155.12990737635027,113.46982705767115
574.0,38.0,147.37528156148596,99.21132152711414
575.0,38.0,139.87080496645592,102.46326138496048
576.0,38.0,184.39736609696735,81.45072691887643
577.0,38.0,160.88333943253997,78.19878706103009
578.0,38.0,93.84334851693872,68.6931167073254
579.0,38.0,141.37170028546228,121.47460209236984
580.0,38.0,134.61767134993525,121.72475131220416
