 ,Area,Mean,Min,Max,X,Y,Slice
1,0,9.395,9.395,9.395,124,0,1
2,0,14.020,14.020,14.020,124,0,2
3,0,16.059,16.059,16.059,124,0,3
4,0,14.290,14.290,14.290,124,13,4
5,0,14.611,14.611,14.611,79,0,5
6,0,13.925,13.925,13.925,101,23,6
7,0,21.728,21.728,21.728,124,44,7
8,0,20.221,20.221,20.221,124,47,8
9,0,20.018,20.018,20.018,99,0,8
10,0,23.352,23.352,23.352,116,68,9
11,0,32.618,32.618,32.618,113,68,10
12,0,26.543,26.543,26.543,115,55,11
13,0,32.749,32.749,32.749,105,43,12
14,0,32.135,32.135,32.135,117,56,12
15,0,26.051,26.051,26.051,124,36,12
16,0,34.270,34.270,34.270,93,83,13
17,0,32.288,32.288,32.288,89,50,13
18,0,29.747,29.747,29.747,106,44,13
19,0,42.120,42.120,42.120,111,81,14
20,0,36.576,36.576,36.576,88,83,14
21,0,35.439,35.439,35.439,75,55,14
22,0,32.095,32.095,32.095,113,50,14
23,0,20.604,20.604,20.604,111,13,14
24,0,48.153,48.153,48.153,88,89,15
25,0,41.388,41.388,41.388,101,83,15
26,0,32.100,32.100,32.100,117,50,15
27,0,21.923,21.923,21.923,19,3,15
28,0,21.810,21.810,21.810,104,4,15
29,0,50.003,50.003,50.003,108,84,16
30,0,43.797,43.797,43.797,104,71,16
31,0,36.858,36.858,36.858,86,88,16
32,0,24.907,24.907,24.907,101,6,16
33,0,23.355,23.355,23.355,19,4,16
34,0,22.282,22.282,22.282,119,115,16
35,0,56.959,56.959,56.959,104,73,17
36,0,43.754,43.754,43.754,85,73,17
37,0,30.255,30.255,30.255,74,10,17
38,0,28.644,28.644,28.644,101,6,17
39,0,28.327,28.327,28.327,70,46,17
40,0,27.821,27.821,27.821,36,59,17
41,0,51.329,51.329,51.329,106,74,18
42,0,37.427,37.427,37.427,116,16,18
43,0,34.922,34.922,34.922,106,107,18
44,0,25.222,25.222,25.222,68,47,18
45,0,23.049,23.049,23.049,74,102,18
46,0,22.905,22.905,22.905,15,15,18
47,0,54.776,54.776,54.776,116,18,19
48,0,42.168,42.168,42.168,102,81,19
49,0,38.143,38.143,38.143,73,83,19
50,0,35.151,35.151,35.151,106,109,19
51,0,30.061,30.061,30.061,66,97,19
52,0,29.225,29.225,29.225,62,158,19
53,0,29.150,29.150,29.150,11,45,19
54,0,25.992,25.992,25.992,63,0,19
55,0,24.493,24.493,24.493,77,125,19
56,0,23.673,23.673,23.673,16,17,19
57,0,48.660,48.660,48.660,73,81,20
58,0,45.158,45.158,45.158,108,110,20
59,0,44.030,44.030,44.030,118,18,20
60,0,39.838,39.838,39.838,66,98,20
61,0,35.856,35.856,35.856,91,35,20
62,0,31.761,31.761,31.761,104,129,20
63,0,28.747,28.747,28.747,76,126,20
64,0,26.709,26.709,26.709,101,92,20
65,0,25.968,25.968,25.968,9,46,20
66,0,23.527,23.527,23.527,60,14,20
67,0,23.326,23.326,23.326,61,48,20
68,0,22.988,22.988,22.988,14,15,20
69,0,19.539,19.539,19.539,124,127,20
70,0,49.743,49.743,49.743,83,85,21
71,0,46.318,46.318,46.318,73,84,21
72,0,44.815,44.815,44.815,108,111,21
73,0,32.940,32.940,32.940,106,13,21
74,0,32.313,32.313,32.313,92,34,21
75,0,29.057,29.057,29.057,118,0,21
76,0,23.468,23.468,23.468,73,128,21
77,0,21.188,21.188,21.188,10,47,21
78,0,20.256,20.256,20.256,12,12,21
79,0,37.666,37.666,37.666,57,77,22
80,0,31.025,31.025,31.025,82,46,22
81,0,28.859,28.859,28.859,57,102,22
82,0,28.018,28.018,28.018,101,26,22
83,0,23.558,23.558,23.558,113,136,22
84,0,21.469,21.469,21.469,120,90,22
85,0,20.404,20.404,20.404,9,68,22
86,0,36.966,36.966,36.966,124,76,23
87,0,31.934,31.934,31.934,66,79,23
88,0,31.530,31.530,31.530,107,119,23
89,0,27.682,27.682,27.682,91,25,23
90,0,25.764,25.764,25.764,115,143,23
91,0,24.761,24.761,24.761,83,45,23
92,0,23.725,23.725,23.725,81,89,23
93,0,23.081,23.081,23.081,69,119,23
94,0,35.836,35.836,35.836,124,84,24
95,0,34.258,34.258,34.258,44,100,24
96,0,32.036,32.036,32.036,107,121,24
97,0,24.119,24.119,24.119,81,124,24
98,0,22.989,22.989,22.989,121,107,24
99,0,22.003,22.003,22.003,87,93,24
100,0,21.412,21.412,21.412,124,137,24
101,0,21.235,21.235,21.235,59,133,24
102,0,20.345,20.345,20.345,120,21,24
103,0,29.394,29.394,29.394,60,129,25
104,0,23.330,23.330,23.330,107,144,25
105,0,22.586,22.586,22.586,14,80,25
106,0,22.512,22.512,22.512,87,95,25
107,0,21.461,21.461,21.461,95,83,25
108,0,20.401,20.401,20.401,82,127,25
109,0,19.156,19.156,19.156,124,99,25
110,0,53.519,53.519,53.519,82,131,26
111,0,37.120,37.120,37.120,54,117,26
112,0,26.046,26.046,26.046,107,99,26
113,0,24.577,24.577,24.577,90,102,26
114,0,45.799,45.799,45.799,83,132,27
115,0,38.787,38.787,38.787,91,103,27
116,0,28.603,28.603,28.603,54,118,27
117,0,24.406,24.406,24.406,113,131,27
118,0,35.353,35.353,35.353,124,137,28
119,0,27.439,27.439,27.439,110,123,28
120,0,26.189,26.189,26.189,91,130,28
121,0,25.231,25.231,25.231,93,104,28
122,0,23.319,23.319,23.319,66,114,28
123,0,31.455,31.455,31.455,110,122,29
124,0,30.475,30.475,30.475,124,125,29
125,0,28.217,28.217,28.217,124,146,29
126,0,23.108,23.108,23.108,74,134,29
127,0,22.942,22.942,22.942,99,183,29
128,0,20.850,20.850,20.850,111,30,29
129,0,29.563,29.563,29.563,111,125,30
130,0,26.613,26.613,26.613,97,115,30
131,0,20.560,20.560,20.560,108,28,30
132,0,20.234,20.234,20.234,96,182,30
133,0,27.170,27.170,27.170,107,127,31
134,0,29.371,29.371,29.371,92,154,32
135,0,22.635,22.635,22.635,91,190,32
136,0,20.332,20.332,20.332,74,169,32
137,0,42.555,42.555,42.555,92,154,33
138,0,24.470,24.470,24.470,70,168,33
139,0,26.785,26.785,26.785,93,155,34
140,0,24.503,24.503,24.503,77,152,34
141,0,22.830,22.830,22.830,110,133,34
142,0,18.101,18.101,18.101,108,43,34
143,0,33.134,33.134,33.134,110,143,35
144,0,27.486,27.486,27.486,68,155,35
145,0,19.866,19.866,19.866,109,44,35
146,0,48.364,48.364,48.364,68,153,36
147,0,34.483,34.483,34.483,110,128,36
148,0,24.833,24.833,24.833,67,97,36
149,0,23.336,23.336,23.336,115,187,36
150,0,21.519,21.519,21.519,66,123,36
151,0,19.527,19.527,19.527,108,44,36
152,0,31.252,31.252,31.252,68,153,37
153,0,28.148,28.148,28.148,88,168,37
154,0,22.475,22.475,22.475,67,98,37
155,0,21.268,21.268,21.268,108,149,37
156,0,19.886,19.886,19.886,124,199,37
157,0,20.212,20.212,20.212,69,153,38
158,0,22.548,22.548,22.548,112,186,39
159,0,15.914,15.914,15.914,113,172,40
160,0,15.048,15.048,15.048,103,200,41
161,0,11.353,11.353,11.353,110,37,42
