 ,Area,Mean,Min,Max,X,Y,Slice
1,0,9.387,9.387,9.387,124,0,1
2,0,8.821,8.821,8.821,26,234,1
3,0,8.405,8.405,8.405,16,62,1
4,0,8.345,8.345,8.345,59,51,1
5,0,8.300,8.300,8.300,122,71,1
6,0,8.261,8.261,8.261,97,26,1
7,0,8.238,8.238,8.238,124,123,1
8,0,8.200,8.200,8.200,92,16,1
9,0,8.172,8.172,8.172,94,102,1
10,0,8.152,8.152,8.152,67,59,1
11,0,8.141,8.141,8.141,124,53,1
12,0,8.096,8.096,8.096,43,11,1
13,0,8.051,8.051,8.051,50,77,1
14,0,8.010,8.010,8.010,13,230,1
15,0,8.003,8.003,8.003,98,164,1
16,0,7.995,7.995,7.995,20,39,1
17,0,7.993,7.993,7.993,36,193,1
18,0,7.978,7.978,7.978,73,94,1
19,0,7.960,7.960,7.960,83,130,1
20,0,7.959,7.959,7.959,101,174,1
21,0,7.951,7.951,7.951,63,225,1
22,0,7.949,7.949,7.949,63,182,1
23,0,7.931,7.931,7.931,20,94,1
24,0,7.900,7.900,7.900,124,173,1
25,0,7.823,7.823,7.823,110,209,1
26,0,7.806,7.806,7.806,0,127,1
27,0,13.811,13.811,13.811,124,0,2
28,0,8.986,8.986,8.986,26,234,2
29,0,8.494,8.494,8.494,16,0,2
30,0,8.363,8.363,8.363,124,123,2
31,0,8.362,8.362,8.362,16,62,2
32,0,8.333,8.333,8.333,97,25,2
33,0,8.322,8.322,8.322,59,51,2
34,0,8.226,8.226,8.226,122,71,2
35,0,8.220,8.220,8.220,92,16,2
36,0,8.153,8.153,8.153,43,11,2
37,0,8.142,8.142,8.142,94,102,2
38,0,8.105,8.105,8.105,50,77,2
39,0,8.092,8.092,8.092,14,231,2
40,0,8.067,8.067,8.067,20,39,2
41,0,8.061,8.061,8.061,73,94,2
42,0,8.056,8.056,8.056,124,54,2
43,0,8.045,8.045,8.045,0,127,2
44,0,7.954,7.954,7.954,98,164,2
45,0,7.930,7.930,7.930,83,130,2
46,0,7.919,7.919,7.919,63,225,2
47,0,7.913,7.913,7.913,101,174,2
48,0,7.869,7.869,7.869,124,209,2
49,0,7.823,7.823,7.823,51,177,2
50,0,15.925,15.925,15.925,124,0,3
51,0,8.876,8.876,8.876,26,234,3
52,0,8.448,8.448,8.448,16,62,3
53,0,8.406,8.406,8.406,16,0,3
54,0,8.402,8.402,8.402,59,51,3
55,0,8.358,8.358,8.358,122,71,3
56,0,8.301,8.301,8.301,101,25,3
57,0,8.264,8.264,8.264,92,16,3
58,0,8.217,8.217,8.217,124,123,3
59,0,8.205,8.205,8.205,13,230,3
60,0,8.156,8.156,8.156,20,39,3
61,0,8.137,8.137,8.137,94,102,3
62,0,8.119,8.119,8.119,124,53,3
63,0,8.069,8.069,8.069,50,77,3
64,0,8.004,8.004,8.004,73,94,3
65,0,7.980,7.980,7.980,101,174,3
66,0,7.949,7.949,7.949,124,210,3
67,0,7.940,7.940,7.940,83,130,3
68,0,7.926,7.926,7.926,67,226,3
69,0,7.925,7.925,7.925,98,164,3
70,0,7.920,7.920,7.920,36,193,3
71,0,7.876,7.876,7.876,63,182,3
72,0,7.871,7.871,7.871,0,127,3
73,0,7.793,7.793,7.793,78,234,3
74,0,14.567,14.567,14.567,124,12,4
75,0,13.736,13.736,13.736,113,3,4
