 ,Area,Mean,Min,Max,X,Y,Slice
1,0,9.387,9.387,9.387,124,0,1
2,0,8.821,8.821,8.821,26,234,1
3,0,13.811,13.811,13.811,124,0,2
4,0,8.986,8.986,8.986,26,234,2
5,0,15.925,15.925,15.925,124,0,3
6,0,8.876,8.876,8.876,26,234,3
7,0,14.567,14.567,14.567,124,12,4
8,0,13.736,13.736,13.736,113,3,4
9,0,11.210,11.210,11.210,79,0,4
10,0,8.888,8.888,8.888,26,234,4
11,0,15.588,15.588,15.588,79,0,5
12,0,14.442,14.442,14.442,124,12,5
13,0,8.905,8.905,8.905,26,234,5
14,0,14.713,14.713,14.713,101,23,6
15,0,14.537,14.537,14.537,79,1,6
16,0,8.822,8.822,8.822,26,234,6
17,0,22.239,22.239,22.239,124,43,7
18,0,15.707,15.707,15.707,99,0,7
19,0,13.300,13.300,13.300,79,9,7
20,0,8.724,8.724,8.724,26,234,7
21,0,21.919,21.919,21.919,99,0,8
22,0,20.551,20.551,20.551,119,46,8
23,0,14.203,14.203,14.203,67,6,8
24,0,8.937,8.937,8.937,26,234,8
25,0,25.785,25.785,25.785,116,69,9
26,0,19.911,19.911,19.911,100,1,9
27,0,18.870,18.870,18.870,124,52,9
28,0,17.786,17.786,17.786,103,40,9
29,0,14.403,14.403,14.403,54,1,9
30,0,12.938,12.938,12.938,124,25,9
31,0,11.214,11.214,11.214,124,0,9
32,0,37.497,37.497,37.497,112,68,10
33,0,23.404,23.404,23.404,117,37,10
34,0,21.537,21.537,21.537,114,54,10
35,0,19.767,19.767,19.767,59,19,10
36,0,18.435,18.435,18.435,99,13,10
37,0,17.657,17.657,17.657,103,41,10
38,0,17.315,17.315,17.315,32,0,10
39,0,11.438,11.438,11.438,16,0,10
40,0,29.615,29.615,29.615,113,69,11
41,0,27.825,27.825,27.825,115,55,11
42,0,25.146,25.146,25.146,124,36,11
43,0,24.273,24.273,24.273,116,37,11
44,0,22.545,22.545,22.545,51,12,11
45,0,19.666,19.666,19.666,58,20,11
46,0,19.062,19.062,19.062,104,43,11
47,0,18.771,18.771,18.771,124,79,11
48,0,15.965,15.965,15.965,31,1,11
49,0,13.482,13.482,13.482,104,30,11
50,0,12.925,12.925,12.925,118,14,11
51,0,8.839,8.839,8.839,26,234,11
52,0,37.983,37.983,37.983,105,43,12
53,0,34.974,34.974,34.974,117,57,12
54,0,33.502,33.502,33.502,96,58,12
55,0,27.695,27.695,27.695,83,62,12
56,0,27.505,27.505,27.505,124,36,12
57,0,25.681,25.681,25.681,107,52,12
58,0,24.598,24.598,24.598,50,13,12
59,0,24.065,24.065,24.065,87,50,12
60,0,20.600,20.600,20.600,121,79,12
61,0,20.074,20.074,20.074,104,30,12
62,0,19.869,19.869,19.869,106,66,12
63,0,19.570,19.570,19.570,68,37,12
64,0,18.509,18.509,18.509,35,7,12
65,0,16.484,16.484,16.484,103,80,12
66,0,15.080,15.080,15.080,93,7,12
67,0,11.388,11.388,11.388,122,92,12
68,0,8.837,8.837,8.837,26,234,12
69,0,37.544,37.544,37.544,93,83,13
70,0,35.864,35.864,35.864,89,50,13
71,0,34.158,34.158,34.158,106,44,13
72,0,30.073,30.073,30.073,76,58,13
73,0,28.436,28.436,28.436,116,71,13
74,0,24.544,24.544,24.544,85,70,13
75,0,24.430,24.430,24.430,119,78,13
