 ,Area,Mean,Min,Max,X,Y,Slice
1,0,8.814,8.814,8.814,124,0,1
2,0,7.948,7.948,7.948,26,234,1
3,0,12.804,12.804,12.804,124,0,2
4,0,8.050,8.050,8.050,26,234,2
5,0,15.108,15.108,15.108,124,0,3
6,0,7.978,7.978,7.978,26,234,3
7,0,13.725,13.725,13.725,124,13,4
8,0,13.215,13.215,13.215,114,3,4
9,0,10.158,10.158,10.158,80,0,4
10,0,7.997,7.997,7.997,26,234,4
11,0,14.427,14.427,14.427,79,0,5
12,0,13.552,13.552,13.552,124,11,5
13,0,8.023,8.023,8.023,26,234,5
14,0,13.676,13.676,13.676,101,23,6
15,0,13.622,13.622,13.622,79,1,6
16,0,8.006,8.006,8.006,26,234,6
17,0,20.918,20.918,20.918,124,43,7
18,0,14.199,14.199,14.199,99,0,7
19,0,12.785,12.785,12.785,58,0,7
20,0,7.902,7.902,7.902,26,234,7
21,0,20.048,20.048,20.048,124,47,8
22,0,19.315,19.315,19.315,99,0,8
23,0,13.356,13.356,13.356,66,6,8
24,0,8.266,8.266,8.266,17,0,8
25,0,8.032,8.032,8.032,26,234,8
26,0,22.632,22.632,22.632,116,68,9
27,0,18.592,18.592,18.592,100,0,9
28,0,17.777,17.777,17.777,124,52,9
29,0,17.012,17.012,17.012,103,40,9
30,0,13.845,13.845,13.845,53,0,9
31,0,11.800,11.800,11.800,124,25,9
32,0,10.630,10.630,10.630,124,0,9
33,0,8.444,8.444,8.444,17,0,9
34,0,7.891,7.891,7.891,26,234,9
35,0,31.284,31.284,31.284,113,68,10
36,0,20.951,20.951,20.951,117,38,10
37,0,17.967,17.967,17.967,59,18,10
38,0,16.729,16.729,16.729,99,12,10
39,0,16.615,16.615,16.615,102,41,10
40,0,16.356,16.356,16.356,33,0,10
41,0,10.502,10.502,10.502,17,0,10
42,0,7.914,7.914,7.914,26,234,10
43,0,26.090,26.090,26.090,115,55,11
44,0,25.615,25.615,25.615,114,68,11
45,0,22.645,22.645,22.645,124,36,11
46,0,21.137,21.137,21.137,116,37,11
47,0,20.485,20.485,20.485,51,12,11
48,0,18.679,18.679,18.679,58,20,11
49,0,17.343,17.343,17.343,104,44,11
50,0,16.387,16.387,16.387,124,79,11
51,0,15.408,15.408,15.408,32,0,11
52,0,11.735,11.735,11.735,118,14,11
53,0,11.451,11.451,11.451,104,30,11
54,0,7.954,7.954,7.954,26,234,11
55,0,31.307,31.307,31.307,117,56,12
56,0,31.223,31.223,31.223,105,43,12
57,0,28.382,28.382,28.382,96,58,12
58,0,25.650,25.650,25.650,124,36,12
59,0,23.583,23.583,23.583,83,61,12
60,0,22.144,22.144,22.144,88,50,12
61,0,21.767,21.767,21.767,50,13,12
62,0,18.448,18.448,18.448,122,79,12
63,0,17.870,17.870,17.870,68,37,12
64,0,16.918,16.918,16.918,35,7,12
65,0,16.244,16.244,16.244,104,30,12
66,0,13.791,13.791,13.791,94,7,12
67,0,10.123,10.123,10.123,123,92,12
68,0,10.123,10.123,10.123,124,0,12
69,0,7.976,7.976,7.976,26,234,12
70,0,33.258,33.258,33.258,93,83,13
71,0,31.310,31.310,31.310,89,50,13
72,0,28.539,28.539,28.539,106,44,13
73,0,28.111,28.111,28.111,77,59,13
74,0,24.200,24.200,24.200,116,71,13
