 ,Area,Mean,Min,Max,X,Y,Slice
1,0,9.395,9.395,9.395,124,0,1
2,0,14.020,14.020,14.020,124,0,2
3,0,16.059,16.059,16.059,124,0,3
4,0,14.290,14.290,14.290,124,13,4
5,0,14.611,14.611,14.611,79,0,5
6,0,14.270,14.270,14.270,124,11,5
7,0,13.925,13.925,13.925,101,23,6
8,0,13.733,13.733,13.733,79,2,6
9,0,21.728,21.728,21.728,124,44,7
10,0,14.443,14.443,14.443,99,0,7
11,0,20.221,20.221,20.221,124,47,8
12,0,20.018,20.018,20.018,99,0,8
13,0,23.352,23.352,23.352,116,68,9
14,0,18.690,18.690,18.690,100,0,9
15,0,18.345,18.345,18.345,124,52,9
16,0,13.893,13.893,13.893,57,10,9
17,0,32.618,32.618,32.618,113,68,10
18,0,18.335,18.335,18.335,59,19,10
19,0,17.086,17.086,17.086,99,12,10
20,0,26.543,26.543,26.543,115,55,11
21,0,26.477,26.477,26.477,114,68,11
22,0,23.246,23.246,23.246,124,36,11
23,0,20.957,20.957,20.957,51,12,11
24,0,32.749,32.749,32.749,105,43,12
25,0,32.135,32.135,32.135,117,56,12
26,0,29.465,29.465,29.465,96,58,12
27,0,26.051,26.051,26.051,124,36,12
28,0,22.403,22.403,22.403,50,13,12
29,0,18.865,18.865,18.865,122,79,12
30,0,17.043,17.043,17.043,104,30,12
31,0,34.270,34.270,34.270,93,83,13
32,0,32.288,32.288,32.288,89,50,13
33,0,29.747,29.747,29.747,106,44,13
34,0,28.561,28.561,28.561,77,59,13
35,0,25.056,25.056,25.056,116,71,13
36,0,20.238,20.238,20.238,120,37,13
37,0,42.120,42.120,42.120,111,81,14
38,0,36.576,36.576,36.576,88,83,14
39,0,35.439,35.439,35.439,75,55,14
40,0,32.095,32.095,32.095,113,50,14
41,0,27.200,27.200,27.200,100,42,14
42,0,20.604,20.604,20.604,111,13,14
43,0,20.401,20.401,20.401,117,109,14
44,0,19.474,19.474,19.474,60,27,14
45,0,48.153,48.153,48.153,88,89,15
46,0,41.388,41.388,41.388,101,83,15
47,0,36.905,36.905,36.905,118,69,15
48,0,35.270,35.270,35.270,85,79,15
49,0,32.100,32.100,32.100,117,50,15
50,0,30.933,30.933,30.933,84,42,15
51,0,21.923,21.923,21.923,19,3,15
52,0,21.810,21.810,21.810,104,4,15
53,0,18.713,18.713,18.713,124,114,15
54,0,17.660,17.660,17.660,74,28,15
55,0,50.003,50.003,50.003,108,84,16
56,0,43.797,43.797,43.797,104,71,16
57,0,41.292,41.292,41.292,118,75,16
58,0,36.858,36.858,36.858,86,88,16
59,0,34.049,34.049,34.049,84,79,16
60,0,27.147,27.147,27.147,76,52,16
61,0,26.960,26.960,26.960,69,72,16
62,0,24.907,24.907,24.907,101,6,16
63,0,23.355,23.355,23.355,19,4,16
64,0,22.282,22.282,22.282,119,115,16
65,0,18.109,18.109,18.109,75,28,16
66,0,17.375,17.375,17.375,54,52,16
67,0,15.887,15.887,15.887,63,15,16
68,0,56.959,56.959,56.959,104,73,17
69,0,43.754,43.754,43.754,85,73,17
70,0,30.255,30.255,30.255,74,10,17
71,0,28.644,28.644,28.644,101,6,17
72,0,28.327,28.327,28.327,70,46,17
73,0,27.821,27.821,27.821,36,59,17
74,0,23.939,23.939,23.939,26,57,17
75,0,16.648,16.648,16.648,110,109,17
76,0,16.389,16.389,16.389,10,0,17
77,0,51.329,51.329,51.329,106,74,18
78,0,37.427,37.427,37.427,116,16,18
79,0,34.922,34.922,34.922,106,107,18
80,0,32.475,32.475,32.475,110,59,18
81,0,29.241,29.241,29.241,100,17,18
82,0,26.342,26.342,26.342,102,5,18
83,0,25.222,25.222,25.222,68,47,18
84,0,23.049,23.049,23.049,74,102,18
85,0,22.905,22.905,22.905,15,15,18
86,0,21.910,21.910,21.910,13,44,18
87,0,21.051,21.051,21.051,63,60,18
88,0,20.919,20.919,20.919,74,7,18
89,0,19.850,19.850,19.850,25,57,18
90,0,16.783,16.783,16.783,66,91,18
91,0,54.776,54.776,54.776,116,18,19
92,0,42.168,42.168,42.168,102,81,19
93,0,38.143,38.143,38.143,73,83,19
94,0,35.151,35.151,35.151,106,109,19
95,0,30.061,30.061,30.061,66,97,19
96,0,29.225,29.225,29.225,62,158,19
97,0,29.150,29.150,29.150,11,45,19
98,0,25.992,25.992,25.992,63,0,19
99,0,24.602,24.602,24.602,76,104,19
100,0,24.493,24.493,24.493,77,125,19
101,0,23.673,23.673,23.673,16,17,19
102,0,19.757,19.757,19.757,103,4,19
103,0,18.826,18.826,18.826,59,13,19
104,0,18.525,18.525,18.525,44,74,19
105,0,18.198,18.198,18.198,109,129,19
106,0,15.203,15.203,15.203,44,0,19
107,0,48.660,48.660,48.660,73,81,20
108,0,45.158,45.158,45.158,108,110,20
109,0,44.030,44.030,44.030,118,18,20
110,0,39.838,39.838,39.838,66,98,20
111,0,35.856,35.856,35.856,91,35,20
112,0,31.761,31.761,31.761,104,129,20
113,0,28.747,28.747,28.747,76,126,20
114,0,28.512,28.512,28.512,118,0,20
115,0,26.709,26.709,26.709,101,92,20
116,0,25.968,25.968,25.968,9,46,20
117,0,23.527,23.527,23.527,60,14,20
118,0,23.449,23.449,23.449,102,83,20
119,0,23.326,23.326,23.326,61,48,20
120,0,22.988,22.988,22.988,14,15,20
121,0,21.962,21.962,21.962,40,83,20
122,0,19.539,19.539,19.539,124,127,20
123,0,49.743,49.743,49.743,83,85,21
124,0,46.318,46.318,46.318,73,84,21
125,0,44.815,44.815,44.815,108,111,21
126,0,32.940,32.940,32.940,106,13,21
127,0,32.313,32.313,32.313,92,34,21
128,0,29.057,29.057,29.057,118,0,21
129,0,24.350,24.350,24.350,57,103,21
130,0,23.468,23.468,23.468,73,128,21
131,0,22.551,22.551,22.551,42,85,21
132,0,21.188,21.188,21.188,10,47,21
133,0,20.256,20.256,20.256,12,12,21
134,0,19.753,19.753,19.753,61,52,21
135,0,18.055,18.055,18.055,104,131,21
136,0,17.542,17.542,17.542,8,68,21
137,0,15.750,15.750,15.750,124,130,21
138,0,15.097,15.097,15.097,98,146,21
139,0,37.666,37.666,37.666,57,77,22
140,0,31.025,31.025,31.025,82,46,22
141,0,28.859,28.859,28.859,57,102,22
142,0,28.018,28.018,28.018,101,26,22
143,0,26.455,26.455,26.455,107,11,22
144,0,24.862,24.862,24.862,83,86,22
145,0,23.558,23.558,23.558,113,136,22
146,0,21.469,21.469,21.469,120,90,22
147,0,20.411,20.411,20.411,117,0,22
148,0,20.404,20.404,20.404,9,68,22
149,0,17.497,17.497,17.497,124,117,22
150,0,17.370,17.370,17.370,69,120,22
151,0,15.804,15.804,15.804,11,10,22
152,0,13.658,13.658,13.658,109,112,22
153,0,36.966,36.966,36.966,124,76,23
154,0,31.934,31.934,31.934,66,79,23
155,0,31.530,31.530,31.530,107,119,23
156,0,30.473,30.473,30.473,56,77,23
157,0,27.682,27.682,27.682,91,25,23
158,0,25.764,25.764,25.764,115,143,23
159,0,24.761,24.761,24.761,83,45,23
160,0,23.725,23.725,23.725,81,89,23
161,0,23.687,23.687,23.687,45,98,23
162,0,23.081,23.081,23.081,69,119,23
163,0,19.418,19.418,19.418,66,93,23
164,0,16.715,16.715,16.715,9,68,23
165,0,35.836,35.836,35.836,124,84,24
166,0,34.258,34.258,34.258,44,100,24
167,0,32.036,32.036,32.036,107,121,24
168,0,24.119,24.119,24.119,81,124,24
169,0,22.989,22.989,22.989,121,107,24
170,0,22.003,22.003,22.003,87,93,24
171,0,21.781,21.781,21.781,73,93,24
172,0,21.412,21.412,21.412,124,137,24
173,0,21.322,21.322,21.322,63,80,24
174,0,21.235,21.235,21.235,59,133,24
175,0,20.854,20.854,20.854,115,145,24
176,0,20.345,20.345,20.345,120,21,24
177,0,20.186,20.186,20.186,94,15,24
178,0,17.407,17.407,17.407,96,164,24
179,0,16.391,16.391,16.391,63,119,24
180,0,29.394,29.394,29.394,60,129,25
181,0,23.330,23.330,23.330,107,144,25
182,0,22.586,22.586,22.586,14,80,25
183,0,22.512,22.512,22.512,87,95,25
184,0,21.973,21.973,21.973,45,87,25
185,0,21.461,21.461,21.461,95,83,25
186,0,20.401,20.401,20.401,82,127,25
187,0,19.890,19.890,19.890,25,81,25
188,0,19.696,19.696,19.696,93,127,25
189,0,19.156,19.156,19.156,124,99,25
190,0,15.720,15.720,15.720,109,38,25
191,0,15.546,15.546,15.546,96,164,25
192,0,15.384,15.384,15.384,124,138,25
193,0,53.519,53.519,53.519,82,131,26
194,0,37.120,37.120,37.120,54,117,26
195,0,26.046,26.046,26.046,107,99,26
196,0,25.424,25.424,25.424,117,103,26
197,0,24.577,24.577,24.577,90,102,26
198,0,22.326,22.326,22.326,48,89,26
199,0,20.628,20.628,20.628,14,81,26
200,0,19.173,19.173,19.173,26,83,26
201,0,17.825,17.825,17.825,95,84,26
202,0,14.939,14.939,14.939,93,37,26
203,0,45.799,45.799,45.799,83,132,27
204,0,38.787,38.787,38.787,91,103,27
205,0,28.603,28.603,28.603,54,118,27
206,0,24.406,24.406,24.406,113,131,27
207,0,23.129,23.129,23.129,65,114,27
208,0,19.558,19.558,19.558,124,137,27
209,0,19.492,19.492,19.492,108,100,27
210,0,18.134,18.134,18.134,118,105,27
211,0,16.464,16.464,16.464,15,6,27
212,0,15.247,15.247,15.247,63,101,27
213,0,35.353,35.353,35.353,124,137,28
214,0,27.439,27.439,27.439,110,123,28
215,0,26.999,26.999,26.999,106,133,28
216,0,26.189,26.189,26.189,91,130,28
217,0,25.231,25.231,25.231,93,104,28
218,0,23.319,23.319,23.319,66,114,28
219,0,17.735,17.735,17.735,111,32,28
220,0,17.014,17.014,17.014,47,110,28
221,0,15.988,15.988,15.988,95,177,28
222,0,14.697,14.697,14.697,67,129,28
223,0,31.455,31.455,31.455,110,122,29
224,0,30.475,30.475,30.475,124,125,29
225,0,28.217,28.217,28.217,124,146,29
226,0,23.108,23.108,23.108,74,134,29
227,0,22.942,22.942,22.942,99,183,29
228,0,20.850,20.850,20.850,111,30,29
229,0,17.208,17.208,17.208,109,156,29
230,0,15.313,15.313,15.313,47,96,29
231,0,14.750,14.750,14.750,67,152,29
