 ,Area,Mean,Min,Max,X,Y,Slice
1,0,8.814,8.814,8.814,124,0,1
2,0,12.804,12.804,12.804,124,0,2
3,0,15.108,15.108,15.108,124,0,3
4,0,13.725,13.725,13.725,124,13,4
5,0,14.427,14.427,14.427,79,0,5
6,0,13.552,13.552,13.552,124,11,5
7,0,13.676,13.676,13.676,101,23,6
8,0,13.622,13.622,13.622,79,1,6
9,0,20.918,20.918,20.918,124,43,7
10,0,14.199,14.199,14.199,99,0,7
11,0,20.048,20.048,20.048,124,47,8
12,0,19.315,19.315,19.315,99,0,8
13,0,22.632,22.632,22.632,116,68,9
14,0,18.592,18.592,18.592,100,0,9
15,0,17.777,17.777,17.777,124,52,9
16,0,13.845,13.845,13.845,53,0,9
17,0,31.284,31.284,31.284,113,68,10
18,0,17.967,17.967,17.967,59,18,10
19,0,16.729,16.729,16.729,99,12,10
20,0,26.090,26.090,26.090,115,55,11
21,0,25.615,25.615,25.615,114,68,11
22,0,22.645,22.645,22.645,124,36,11
23,0,20.485,20.485,20.485,51,12,11
24,0,31.307,31.307,31.307,117,56,12
25,0,31.223,31.223,31.223,105,43,12
26,0,28.382,28.382,28.382,96,58,12
27,0,25.650,25.650,25.650,124,36,12
28,0,21.767,21.767,21.767,50,13,12
29,0,18.448,18.448,18.448,122,79,12
30,0,16.244,16.244,16.244,104,30,12
31,0,33.258,33.258,33.258,93,83,13
32,0,31.310,31.310,31.310,89,50,13
33,0,28.539,28.539,28.539,106,44,13
34,0,28.111,28.111,28.111,77,59,13
35,0,24.200,24.200,24.200,116,71,13
36,0,19.602,19.602,19.602,120,37,13
37,0,40.128,40.128,40.128,111,81,14
38,0,36.067,36.067,36.067,89,83,14
39,0,34.907,34.907,34.907,75,55,14
40,0,30.751,30.751,30.751,113,50,14
41,0,26.312,26.312,26.312,100,42,14
42,0,20.124,20.124,20.124,111,13,14
43,0,19.930,19.930,19.930,117,109,14
44,0,46.524,46.524,46.524,88,89,15
45,0,40.449,40.449,40.449,101,83,15
46,0,35.797,35.797,35.797,118,69,15
47,0,30.485,30.485,30.485,117,50,15
48,0,30.384,30.384,30.384,77,47,15
49,0,21.378,21.378,21.378,104,4,15
50,0,21.201,21.201,21.201,19,3,15
51,0,18.390,18.390,18.390,116,112,15
52,0,48.226,48.226,48.226,108,84,16
53,0,43.192,43.192,43.192,104,71,16
54,0,40.094,40.094,40.094,118,74,16
55,0,35.430,35.430,35.430,86,88,16
56,0,32.802,32.802,32.802,84,79,16
57,0,26.342,26.342,26.342,76,51,16
58,0,24.242,24.242,24.242,100,6,16
59,0,22.505,22.505,22.505,19,4,16
60,0,21.833,21.833,21.833,119,115,16
61,0,17.464,17.464,17.464,75,28,16
62,0,16.925,16.925,16.925,54,52,16
63,0,15.406,15.406,15.406,63,15,16
64,0,55.557,55.557,55.557,104,73,17
65,0,42.325,42.325,42.325,85,73,17
66,0,29.209,29.209,29.209,74,10,17
67,0,28.100,28.100,28.100,100,6,17
68,0,27.568,27.568,27.568,70,46,17
69,0,26.856,26.856,26.856,36,59,17
70,0,16.245,16.245,16.245,10,0,17
71,0,16.012,16.012,16.012,110,109,17
72,0,49.522,49.522,49.522,106,74,18
73,0,36.342,36.342,36.342,116,16,18
74,0,33.121,33.121,33.121,107,107,18
75,0,30.957,30.957,30.957,110,59,18
76,0,28.452,28.452,28.452,104,24,18
77,0,25.643,25.643,25.643,102,5,18
78,0,24.458,24.458,24.458,68,47,18
79,0,22.251,22.251,22.251,15,15,18
80,0,21.992,21.992,21.992,74,102,18
81,0,21.074,21.074,21.074,13,45,18
82,0,20.578,20.578,20.578,74,7,18
83,0,20.220,20.220,20.220,63,60,18
84,0,19.046,19.046,19.046,25,57,18
85,0,53.142,53.142,53.142,116,18,19
