 ,Area,Mean,Min,Max,X,Y,Slice
1,0,9.387,9.387,9.387,124,0,1
2,0,13.811,13.811,13.811,124,0,2
3,0,15.925,15.925,15.925,124,0,3
4,0,14.567,14.567,14.567,124,12,4
5,0,11.210,11.210,11.210,79,0,4
6,0,15.588,15.588,15.588,79,0,5
7,0,14.442,14.442,14.442,124,12,5
8,0,14.713,14.713,14.713,101,23,6
9,0,14.537,14.537,14.537,79,1,6
10,0,22.239,22.239,22.239,124,43,7
11,0,15.707,15.707,15.707,99,0,7
12,0,13.300,13.300,13.300,79,9,7
13,0,21.919,21.919,21.919,99,0,8
14,0,20.551,20.551,20.551,119,46,8
15,0,14.203,14.203,14.203,67,6,8
16,0,25.785,25.785,25.785,116,69,9
17,0,19.911,19.911,19.911,100,1,9
18,0,18.870,18.870,18.870,124,52,9
19,0,14.403,14.403,14.403,54,1,9
20,0,37.497,37.497,37.497,112,68,10
21,0,23.404,23.404,23.404,117,37,10
22,0,19.767,19.767,19.767,59,19,10
23,0,18.435,18.435,18.435,99,13,10
24,0,17.315,17.315,17.315,32,0,10
25,0,11.438,11.438,11.438,16,0,10
26,0,29.615,29.615,29.615,113,69,11
27,0,27.825,27.825,27.825,115,55,11
28,0,25.146,25.146,25.146,124,36,11
29,0,24.273,24.273,24.273,116,37,11
30,0,22.545,22.545,22.545,51,12,11
31,0,19.062,19.062,19.062,104,43,11
32,0,18.771,18.771,18.771,124,79,11
33,0,13.482,13.482,13.482,104,30,11
34,0,12.925,12.925,12.925,118,14,11
35,0,37.983,37.983,37.983,105,43,12
36,0,34.974,34.974,34.974,117,57,12
37,0,33.502,33.502,33.502,96,58,12
38,0,27.695,27.695,27.695,83,62,12
39,0,27.505,27.505,27.505,124,36,12
40,0,24.598,24.598,24.598,50,13,12
41,0,20.600,20.600,20.600,121,79,12
42,0,20.074,20.074,20.074,104,30,12
43,0,19.570,19.570,19.570,68,37,12
44,0,18.509,18.509,18.509,35,7,12
45,0,15.080,15.080,15.080,93,7,12
46,0,37.544,37.544,37.544,93,83,13
47,0,35.864,35.864,35.864,89,50,13
48,0,34.158,34.158,34.158,106,44,13
49,0,30.073,30.073,30.073,76,58,13
50,0,28.436,28.436,28.436,116,71,13
51,0,24.544,24.544,24.544,85,70,13
52,0,24.430,24.430,24.430,119,78,13
53,0,22.860,22.860,22.860,119,37,13
54,0,20.925,20.925,20.925,121,55,13
55,0,20.028,20.028,20.028,77,38,13
56,0,19.159,19.159,19.159,68,38,13
57,0,18.581,18.581,18.581,36,8,13
58,0,18.463,18.463,18.463,57,24,13
59,0,15.643,15.643,15.643,79,14,13
60,0,13.880,13.880,13.880,110,3,13
61,0,13.821,13.821,13.821,122,92,13
62,0,49.303,49.303,49.303,111,81,14
63,0,38.943,38.943,38.943,88,82,14
