 ,Area,Mean,Min,Max,X,Y,Slice
1,0,8.814,8.814,8.814,124,0,1
2,0,12.804,12.804,12.804,124,0,2
3,0,15.108,15.108,15.108,124,0,3
4,0,13.725,13.725,13.725,124,13,4
5,0,14.427,14.427,14.427,79,0,5
6,0,13.676,13.676,13.676,101,23,6
7,0,20.918,20.918,20.918,124,43,7
8,0,20.048,20.048,20.048,124,47,8
9,0,19.315,19.315,19.315,99,0,8
10,0,22.632,22.632,22.632,116,68,9
11,0,18.592,18.592,18.592,100,0,9
12,0,17.777,17.777,17.777,124,52,9
13,0,31.284,31.284,31.284,113,68,10
14,0,17.967,17.967,17.967,59,18,10
15,0,16.729,16.729,16.729,99,12,10
16,0,26.090,26.090,26.090,115,55,11
17,0,25.615,25.615,25.615,114,68,11
18,0,22.645,22.645,22.645,124,36,11
19,0,20.485,20.485,20.485,51,12,11
20,0,31.307,31.307,31.307,117,56,12
21,0,31.223,31.223,31.223,105,43,12
22,0,28.382,28.382,28.382,96,58,12
23,0,25.650,25.650,25.650,124,36,12
24,0,21.767,21.767,21.767,50,13,12
25,0,33.258,33.258,33.258,93,83,13
26,0,31.310,31.310,31.310,89,50,13
27,0,28.539,28.539,28.539,106,44,13
28,0,24.200,24.200,24.200,116,71,13
29,0,19.602,19.602,19.602,120,37,13
30,0,40.128,40.128,40.128,111,81,14
31,0,36.067,36.067,36.067,89,83,14
32,0,34.907,34.907,34.907,75,55,14
33,0,30.751,30.751,30.751,113,50,14
34,0,20.124,20.124,20.124,111,13,14
35,0,19.930,19.930,19.930,117,109,14
36,0,46.524,46.524,46.524,88,89,15
37,0,40.449,40.449,40.449,101,83,15
38,0,30.485,30.485,30.485,117,50,15
39,0,30.384,30.384,30.384,77,47,15
40,0,21.378,21.378,21.378,104,4,15
41,0,21.201,21.201,21.201,19,3,15
42,0,18.390,18.390,18.390,116,112,15
43,0,48.226,48.226,48.226,108,84,16
44,0,43.192,43.192,43.192,104,71,16
45,0,40.094,40.094,40.094,118,74,16
46,0,35.430,35.430,35.430,86,88,16
47,0,32.802,32.802,32.802,84,79,16
48,0,26.342,26.342,26.342,76,51,16
49,0,24.242,24.242,24.242,100,6,16
50,0,22.505,22.505,22.505,19,4,16
51,0,21.833,21.833,21.833,119,115,16
52,0,17.464,17.464,17.464,75,28,16
53,0,55.557,55.557,55.557,104,73,17
54,0,42.325,42.325,42.325,85,73,17
55,0,29.209,29.209,29.209,74,10,17
56,0,28.100,28.100,28.100,100,6,17
57,0,27.568,27.568,27.568,70,46,17
58,0,26.856,26.856,26.856,36,59,17
59,0,16.245,16.245,16.245,10,0,17
60,0,16.012,16.012,16.012,110,109,17
61,0,49.522,49.522,49.522,106,74,18
62,0,36.342,36.342,36.342,116,16,18
63,0,33.121,33.121,33.121,107,107,18
64,0,30.957,30.957,30.957,110,59,18
65,0,24.458,24.458,24.458,68,47,18
66,0,22.251,22.251,22.251,15,15,18
67,0,21.992,21.992,21.992,74,102,18
68,0,21.074,21.074,21.074,13,45,18
69,0,20.578,20.578,20.578,74,7,18
70,0,53.142,53.142,53.142,116,18,19
71,0,39.688,39.688,39.688,102,81,19
72,0,36.079,36.079,36.079,73,83,19
73,0,33.194,33.194,33.194,106,109,19
74,0,28.266,28.266,28.266,66,97,19
75,0,28.103,28.103,28.103,11,45,19
76,0,25.983,25.983,25.983,62,158,19
77,0,25.654,25.654,25.654,63,0,19
78,0,23.388,23.388,23.388,76,104,19
79,0,23.064,23.064,23.064,77,125,19
80,0,23.039,23.039,23.039,16,17,19
81,0,17.466,17.466,17.466,109,129,19
82,0,47.233,47.233,47.233,73,81,20
83,0,42.429,42.429,42.429,118,18,20
84,0,42.333,42.333,42.333,108,110,20
85,0,37.128,37.128,37.128,66,98,20
